municipality_code,origin_id,destination_id,duration_minutes,duration_seconds,distance_meters,routing_provider,routing_profile,collected_at,pair_set,reused_from
52110,52110::standby::GRID-1KM-52110-006-000,52110::ambulance_base::009,20.333333333333332,1220,10664,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:35.139077+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::ambulance_base::010,11.1,666,5313,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:35.330015+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211151000,24.6,1476,10902,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:35.620267+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211153000,28.75,1725,11980,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:35.955126+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211160500,29.166666666666668,1750,12464,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:36.292977+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211163500,26.65,1599,12014,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:36.556519+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211165000,28.833333333333332,1730,12471,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:36.885862+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211166000,28.9,1734,12691,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:37.196080+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211167100,21.816666666666666,1309,8872,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:37.440477+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211167200,17.816666666666666,1069,7899,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:37.670901+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211168000,17.133333333333333,1028,7941,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:37.903792+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211169100,24.233333333333334,1454,15473,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:38.188004+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211169200,23.416666666666668,1405,14949,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:38.465529+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211170100,25.25,1515,14247,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:38.741041+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211170200,21.983333333333334,1319,14180,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:39.011899+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211170300,20.45,1227,13759,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:39.265568+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211171100,24.8,1488,14118,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:39.556039+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211171200,22.216666666666665,1333,13158,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:39.828067+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211171300,19.783333333333335,1187,12347,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:40.067793+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211171400,16.766666666666666,1006,11362,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:40.274938+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211173000,13.55,813,6425,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:40.518932+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211352500,20.7,1242,9427,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:40.779582+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211354000,29.483333333333334,1769,12197,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:41.095322+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211355000,25.216666666666665,1513,11032,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:41.372078+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211356000,31.3,1878,13172,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:41.692688+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211357000,19.033333333333335,1142,8623,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:41.917739+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211357500,21.916666666666668,1315,9601,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:42.180276+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211360000,15.366666666666667,922,7078,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:42.405112+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211361100,26.616666666666667,1597,13790,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:42.708500+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211361200,32.35,1941,13086,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:43.033191+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211362000,23.0,1380,11915,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:43.643431+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211364100,20.733333333333334,1244,9341,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:43.872543+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211364200,18.583333333333332,1115,9188,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:44.107214+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211364300,21.116666666666667,1267,10342,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:44.365584+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211365000,11.616666666666667,697,4946,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:44.579202+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211366500,9.616666666666667,577,4391,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:44.794074+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-000,52110::demand::5211367000,3.0833333333333335,185,1418,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:45.015618+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::ambulance_base::001,20.5,1230,8841,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:45.289530+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::ambulance_base::002,14.616666666666667,877,6483,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:45.508381+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::ambulance_base::003,24.433333333333334,1466,10064,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:45.779953+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::ambulance_base::004,13.683333333333334,821,6524,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:46.005259+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::ambulance_base::005,28.016666666666666,1681,11600,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:46.294574+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::ambulance_base::006,18.266666666666666,1096,7607,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:46.595832+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::ambulance_base::007,26.0,1560,10370,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:46.888747+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::ambulance_base::008,3.8833333333333333,233,1610,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:47.084017+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::ambulance_base::009,18.766666666666666,1126,10183,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:47.371139+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::ambulance_base::010,9.15,549,4026,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:47.650937+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211151000,20.133333333333333,1208,8459,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:47.955094+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211153000,23.7,1422,9537,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:48.308882+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211160500,23.966666666666665,1438,10021,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:48.607938+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211163500,22.0,1320,9571,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:48.920507+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211165000,23.9,1434,10028,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:49.242422+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211166000,23.916666666666668,1435,10248,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:49.521698+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211167100,18.8,1128,7880,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:49.765912+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211167200,13.483333333333333,809,6292,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:49.995708+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211168000,12.25,735,5498,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:50.228005+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211169100,26.083333333333332,1565,10953,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:50.496077+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211169200,25.116666666666667,1507,10429,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:50.754752+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211170100,22.766666666666666,1366,9586,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:51.041247+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211170200,22.516666666666666,1351,9561,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:51.294449+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211170300,20.383333333333333,1223,9420,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:51.548840+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211171100,22.333333333333332,1340,9434,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:51.816661+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211171200,18.683333333333334,1121,8271,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:52.056912+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211171300,15.983333333333333,959,7838,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:52.296683+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211171400,18.583333333333332,1115,8390,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:52.520706+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211173000,13.666666666666666,820,6132,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:52.742255+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211352500,15.866666666666667,952,6984,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:53.028124+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211354000,24.183333333333334,1451,9754,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:53.293685+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211355000,20.566666666666666,1234,8589,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:53.565878+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211356000,25.833333333333332,1550,10729,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:53.874167+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211357000,14.233333333333333,854,6180,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:54.088975+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211357500,17.183333333333334,1031,7158,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:54.318457+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211360000,10.6,636,4635,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:54.531538+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211361100,23.616666666666667,1417,9971,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:54.812971+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211361200,26.983333333333334,1619,10643,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:55.102780+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211362000,21.533333333333335,1292,11434,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:55.362185+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211364100,16.066666666666666,964,6898,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:55.579774+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211364200,17.566666666666666,1054,7016,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:55.799500+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211364300,19.55,1173,9861,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:56.037217+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211365000,10.116666666666667,607,4465,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:56.261482+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211366500,8.133333333333333,488,3910,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:56.474082+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-001,52110::demand::5211367000,4.883333333333334,293,1646,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:56.664057+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::ambulance_base::001,15.366666666666667,922,5926,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:56.927703+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::ambulance_base::002,9.833333333333334,590,4009,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:57.149246+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::ambulance_base::003,19.466666666666665,1168,7149,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:57.447832+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::ambulance_base::004,8.6,516,3609,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:57.664510+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::ambulance_base::005,22.8,1368,8513,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:57.945372+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::ambulance_base::006,11.95,717,5290,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:58.174777+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::ambulance_base::007,20.283333333333335,1217,7869,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:58.470585+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::ambulance_base::008,4.7,282,2714,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:58.666670+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::ambulance_base::009,13.633333333333333,818,5827,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:58.900451+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::ambulance_base::010,9.466666666666667,568,4683,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:59.107986+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211151000,14.95,897,5544,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:59.383782+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211153000,18.166666666666668,1090,6736,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:59.655459+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211160500,19.15,1149,7106,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:43:59.915678+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211163500,16.933333333333334,1016,6656,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:00.207134+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211165000,18.916666666666668,1135,7113,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:00.493003+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211166000,18.933333333333334,1136,7333,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:00.750776+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211167100,13.483333333333333,809,4965,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:01.019336+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211167200,8.366666666666667,502,3377,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:01.223885+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211168000,7.2,432,2583,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:01.436334+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211169100,21.033333333333335,1262,8038,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:01.701925+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211169200,20.166666666666668,1210,7514,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:01.998276+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211170100,17.616666666666667,1057,6671,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:02.221653+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211170200,17.533333333333335,1052,6646,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:02.488650+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211170300,15.2,912,6505,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:02.770190+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211171100,17.25,1035,6519,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:03.051685+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211171200,13.433333333333334,806,5356,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:03.316725+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211171300,10.85,651,4923,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:03.531514+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211171400,11.966666666666667,718,5176,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:03.760614+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211173000,8.883333333333333,533,3658,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:03.986913+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211352500,10.75,645,4069,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:04.198549+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211354000,19.4,1164,6839,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:04.472049+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211355000,15.383333333333333,923,5674,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:04.718668+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211356000,20.966666666666665,1258,7814,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:05.041374+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211357000,6.016666666666667,361,2556,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:05.243341+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211357500,12.016666666666667,721,4243,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:05.490008+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211360000,4.883333333333334,293,2087,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:05.690388+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211361100,18.7,1122,7056,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:05.952290+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211361200,21.833333333333332,1310,7728,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:06.250111+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211362000,16.483333333333334,989,7078,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:06.507603+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211364100,7.716666666666667,463,3274,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:06.702977+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211364200,9.066666666666666,544,3401,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:06.908543+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211364300,14.383333333333333,863,5505,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:07.187140+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211365000,13.116666666666667,787,6733,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:07.450051+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211366500,11.133333333333333,668,6178,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:07.696990+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-004,52110::demand::5211367000,11.55,693,6696,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:07.965634+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::ambulance_base::001,18.766666666666666,1126,6346,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:08.205936+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::ambulance_base::002,13.033333333333333,782,4487,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:08.444786+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::ambulance_base::003,19.6,1176,6774,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:08.720395+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::ambulance_base::004,11.133333333333333,668,4029,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:08.951838+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::ambulance_base::005,24.05,1443,8678,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:09.270069+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::ambulance_base::006,11.083333333333334,665,4210,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:09.516745+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::ambulance_base::007,18.166666666666668,1090,7066,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:09.849939+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::ambulance_base::008,10.033333333333333,602,4574,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:10.078227+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::ambulance_base::009,14.216666666666667,853,5158,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:10.312753+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::ambulance_base::010,9.383333333333333,563,3678,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:10.524210+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211151000,15.883333333333333,953,5411,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:10.779874+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211153000,18.8,1128,6150,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:11.058367+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211160500,18.516666666666666,1111,6008,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:11.348071+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211163500,17.9,1074,6523,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:11.602338+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211165000,19.916666666666668,1195,6980,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:11.872439+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211166000,19.933333333333334,1196,7200,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:12.138426+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211167100,14.9,894,5130,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:12.371259+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211167200,11.7,702,3797,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:12.598578+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211168000,8.966666666666667,538,2864,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:12.806215+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211169100,22.35,1341,8203,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:13.078214+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211169200,21.516666666666666,1291,7679,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:13.343849+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211170100,19.033333333333335,1142,6836,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:13.602304+00:00,standby,
52110,52110::standby::GRID-1KM-52110-006-005,52110::demand::5211170200,20.833333333333332,1250,7066,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:44:13.847253+00:00,standby,
